contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,from,to,value
0x6b175474e89094c44da98b954eedeac495271d0f,0x158b31d2375eba6a7aa97bf313fee47e5fb612a5c813c139bb2b2faff8be31a7,311,2023-06-23 02:17:35.000 UTC,1.753926e+07,0x5777d92f208679db4b9778590fa3cab3ac9e2168,0x73055e3af6515e1aa61679edc55ffd4ba78e3d61,3546208482998623387241
0x5157e052ae30381e38874a9b3452aabc9f145182,0xf3216c4162168292a1f6d7ea19fc3fee86bf539844da4029e7459abebeef7560,275,2023-06-23 02:17:59.000 UTC,1.7539262e+07,0x0000000000000000000000000000000000000000,0x73055e3af6515e1aa61679edc55ffd4ba78e3d61,4779270867770864124220
0xdac17f958d2ee523a2206206994597c13d831ec7,0xf2ff38a5ac1f01b1ffd60bab9a7a51dd1edf4126b1c547728b37c7995abe04e5,122,2023-06-01 22:07:23.000 UTC,1.7388812e+07,0xb1d79f588165026db47c291911458211757c6d01,0xe38c63e23798b6894d98266e6ddbd0cbd5a6760a,600000000
0xe947e6c49b00f3a2552b30630846db6101cd6ec9,0x61bd867e2641d11cefab858ea47d174c9a3cbf8e9127c576b8ec43e6d018b44a,140,2023-06-24 04:08:35.000 UTC,1.7546919e+07,0xfec26a1e3785c60300c69a38d9391604b49ff802,0x4c14c8f88eea50eb30dc4b2a035327146578c58f,786467427629954
0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,0xb8aed57babe96730851015526b6b9a51f38254049ded0533f18b8b1b470ee31b,68,2023-06-28 03:23:11.000 UTC,1.7575118e+07,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x1b7a9c831b4f2088fa6eae337088ae2fc9913ef5,1411070000000000000000
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf9dbcfe7f16dc733caf015391c12b2669fa50dd3226a2e17d02f549dfb03fd97,68,2023-06-28 16:38:35.000 UTC,1.7579058e+07,0xe66b31678d6c16e9ebf358268a790b763c133750,0x8e445422baa49c7b98645e918577de7d48280384,557304401
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x99c6de4067afeccedbd3c36450304e38851ab3b0727d6e78c5464943a2b2d965,110,2023-06-25 12:04:35.000 UTC,1.7556377e+07,0x39aa39c021dfbae8fac545936693ac917d5e7563,0x8e445422baa49c7b98645e918577de7d48280384,2000000000
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x01a5fa429cf5e4aad09a63e4b77d7cc807e426d4bc929974aa77df3f4451bfaa,143,2023-06-25 12:04:35.000 UTC,1.7556377e+07,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe5c0c893f318acbbb5ac5e5a28ec0fe609e711a0,1597224
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xd450c4522521135704e79d485ad5ca5d90e5e3500d542c446cd7a246f5b8c21e,102,2023-06-25 12:15:35.000 UTC,1.7556432e+07,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x8e445422baa49c7b98645e918577de7d48280384,5096759071
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8000073c7d3de0166793f2a53dc502b18a90ee5180ec6f3a5c49843e10a83227,278,2023-06-25 12:16:35.000 UTC,1.7556437e+07,0xc3d688b66703497daa19211eedff47f25384cdc3,0xe5c0c893f318acbbb5ac5e5a28ec0fe609e711a0,250000000
0x2aba4e8cb71bc4b79bfa45e3da3d98329093b1c3,0x72e5c53d5f546131f65fefd5c73404291d654388351859b5ed36b7821990a84c,349,2023-06-25 12:17:35.000 UTC,1.7556442e+07,0x48f300bd3c52c7da6aabde4b683deb27d38b9abb,0x9a875f6ce282e8009aa9432784f8124067032c99,805000000000000000000
0x2aba4e8cb71bc4b79bfa45e3da3d98329093b1c3,0x04c8c23054eacfdd4e0231664ffea7c2e129bff9750e13f1e3fc587cfe99311e,955,2023-06-25 12:17:35.000 UTC,1.7556442e+07,0x48f300bd3c52c7da6aabde4b683deb27d38b9abb,0x2f206d74d7cfcc6a9f556825034eb110a572ad62,218853000000000000000000
0x101cc05f4a51c0319f570d5e146a8c625198e636,0xb322fd059600b3e9b1bab1cd476d0213f54c04347c7ad7c8925927b0a792e3c3,190,2023-06-15 00:04:35.000 UTC,1.7481615e+07,0x0000000000000000000000000000000000000000,0x9b6cea9e33285fa9301d718d005c49485eb7c3d8,3998403359655600000000
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xccef418fe4c7731bf415bc8b5aff79248bcd2ce45a98236edf8a14b510078ee0,76,2023-06-15 00:07:11.000 UTC,1.7481628e+07,0xdd1cac7e4ce347cca8104253ed4088fd89522a2d,0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,41519867626420125992
